Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;radio;usb;sensors;batdescription1;colors;sar-eu;price;gprstext;edge;batstandby1;battalktime1;cam2features;bodyother;models;featuresother;optionalother;nfc
https://www.gsmarena.com/allview_p5_life-7596.php;https://fdn2.gsmarena.com/vv/bigpic/allview-p5-life.jpg;Allview P5 Life;Released 2014, December;127g, 9mm thickness;Android 5.0;8GB storage, microSDHC;1;N/A;103,613 hits;"4.5""";480x854 pixels;1 GB RAM;MT6582;1850 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2014, December. Released 2014, December;Discontinued;133.2 x 66.4 x 9 mm (5.24 x 2.61 x 0.35 in);127 g (4.48 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen;4.5 inches, 55.8 cm(~63.1% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);;Android 5.0 (Lollipop);Mediatek MT6582 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;5 MP;LED flash, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP, EDR;Yes, with A-GPS;FM radio, RDS;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 1850 mAh battery;Black;1.15 W/kg (head);;;;Up to 185 h;Up to 8 h 25 min;;;;;;
https://www.gsmarena.com/allview_p6_energy-7597.php;https://fdn2.gsmarena.com/vv/bigpic/allview-p6-energy.jpg;Allview P6 Energy;Released 2015, January;176.6g, 10.3mm thickness;Android 5.0;8GB storage, microSDHC;1;N/A;58,770 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6582;5000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, January. Released 2015, January;Discontinued;144.5 x 71.5 x 10.3 mm (5.69 x 2.81 x 0.41 in);176.6 g (6.24 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen;5.0 inches, 68.9 cm(~66.7% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Scratch-resistant glass;Android 5.0 (Lollipop);Mediatek MT6582 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;8 MP, AF;LED flash, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Non-removable Li-Ion 5000 mAh battery;Black;0.73 W/kg (head);;;;Up to 500 h;Up to 23 h 20 min;;;;;;
https://www.gsmarena.com/allview_viper_e-7598.php;https://fdn2.gsmarena.com/vv/bigpic/allview-viper-e.jpg;Allview Viper E;Released 2014, September;122.5g, 7.8mm thickness;Android 5.0;8GB storage, microSDHC;0;N/A;34,506 hits;"4.5""";480x854 pixels;1 GB RAM;MT6582;1800 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2014, September. Released 2014, September;Discontinued;131 x 65 x 7.8 mm (5.16 x 2.56 x 0.31 in);122.5 g (4.34 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen;4.5 inches, 55.8 cm(~65.5% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Asahi Dragontrail Glass;Android 5.0 (Lollipop);Mediatek MT6582 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;8 MP, AF;LED flash, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1800 mAh battery;Black, White;0.84 W/kg (head);;;;Up to 225 h;Up to 9 h 15 min;;;;;Yamaha amplifier;
https://www.gsmarena.com/allview_viper_l-7599.php;https://fdn2.gsmarena.com/vv/bigpic/allview-viper-l.jpg;Allview Viper L;Released 2015, February;8.6mm thickness;Android 4.4.2;8GB storage, microSDHC;1;N/A;34,464 hits;"5.0""";480x854 pixels;1 GB RAM;MT6582;1950 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/11.5 Mbps;2015, February. Released 2015, February;Discontinued;142 x 71.5 x 8.6 mm (5.59 x 2.81 x 0.34 in);-;Dual SIM (Micro-SIM, dual stand-by);TFT capacitive touchscreen;5.0 inches, 68.9 cm(~67.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6582 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;5 MP, AF;LED flash, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1950 mAh battery;Black, White;0.76 W/kg (head);;;;Up to 195 h;Up to 8 h 30 min;LED flash;;;;;
https://www.gsmarena.com/allview_v1_viper_i4g-7600.php;https://fdn2.gsmarena.com/vv/bigpic/allview-v1-viper-i4g.jpg;Allview V1 Viper i4G;Released 2015;149.9g, 9.6mm thickness;Android 4.4.2;8GB storage, microSDHC;0;N/A;38,472 hits;"4.7""";480x854 pixels;1 GB RAM;MT6582;1800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;1, 3, 7, 20;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2015. Released 2015;Discontinued;137.3 x 68.3 x 9.6 mm (5.41 x 2.69 x 0.38 in);149.9 g (5.29 oz);Dual SIM (Micro-SIM, dual stand-by);TFT capacitive touchscreen;4.7 inches, 60.9 cm(~64.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~208 ppi density);Asahi Dragontrail Glass;Android 4.4.2 (KitKat);Mediatek MT6582 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;5 MP, AF;LED flash, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Po 1800 mAh battery;Black, White;0.44 W/kg (head);;;;Up to 180 h;Up to 8 h 20 min;;;;;;
https://www.gsmarena.com/allview_v1_viper_s4g-7601.php;https://fdn2.gsmarena.com/vv/bigpic/allview-viper-s4g.jpg;Allview V1 Viper S4G;Released 2014, September;124.7g, 6.9mm thickness;Android 4.4;16GB storage, microSDHC;4;N/A;51,609 hits;"5.0""";720x1280 pixels;2 GB RAM;Snapdragon 400;1950 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 1900 / 2100;3, 7, 40;HSPA, LTE Cat4 150/50 Mbps;2014, September. Released 2014, September;Discontinued;143 x 70.7 x 6.9 mm (5.63 x 2.78 x 0.27 in);124.7 g (4.37 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen;5.0 inches, 68.9 cm(~68.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Scratch-resistant glass;Android 4.4 (KitKat);Qualcomm MSM8926 Snapdragon 400 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 305;microSDHC;16GB 2GB RAM;eMMC 4.5;8 MP, AF;LED flash, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP, EDR;Yes, with A-GPS;FM radio, RDS;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 1950 mAh battery;Black, White;0.76 W/kg (head);;;;Up to 195 h;Up to 9 h 45 min;LED flash;;;;;
https://www.gsmarena.com/allview_x2_soul_pro-7602.php;https://fdn2.gsmarena.com/vv/bigpic/allview-x2-soul-pro.jpg;Allview X2 Soul Pro;Released 2015, March;126.5g, 5.5mm thickness;Android 5.0;16GB storage, no card slot;7;N/A;73,956 hits;"5.2""";1080x1920 pixels;2 GB RAM;MT6752;2700 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 1900 / 2100;2, 3, 7, 8, 20, 38, 40;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, March. Released 2015, March;Discontinued;148.8 x 72.4 x 5.5 mm (5.86 x 2.85 x 0.22 in);126.5 g (4.48 oz);Dual SIM (Micro-SIM, dual stand-by);OLED capacitive touchscreen;5.2 inches, 74.5 cm(~69.2% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~424 ppi density);Corning Gorilla Glass;Android 5.0 (Lollipop);Mediatek MT6752 (28 nm);Octa-core 1.7 GHz Cortex-A53;Mali-T760MP2;No;16GB 2GB RAM;;13 MP, AF;LED flash, HDR;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Non-removable Li-Po 2700 mAh battery;White/Gold, Black;0.54 W/kg (head);;;;Up to 270 h;Up to 12 h 50 min;;;;;;
https://www.gsmarena.com/allview_w1i-7603.php;https://fdn2.gsmarena.com/vv/bigpic/allview-w1i.jpg;Allview W1i;Released 2014, June;98.9g, 7.2mm thickness;Microsoft Windows Phone 8.1;8GB storage, microSDHC;1;N/A;33,401 hits;"4.7""";720x1280 pixels;1 GB RAM;Snapdragon 200;1750 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 42.2/5.76 Mbps;2014, June. Released 2014, June;Discontinued;135.8 x 67.2 x 7.2 mm (5.35 x 2.65 x 0.28 in);98.9 g (3.46 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;4.7 inches, 60.9 cm(~66.7% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~312 ppi density);Asahi Dragontrail Glass;Microsoft Windows Phone 8.1;Qualcomm MSM8212 Snapdragon 200 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 302;microSDHC;8GB 1GB RAM;eMMC 4.5;8 MP, AF;LED flash, panorama;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Non-removable Li-Po 1750 mAh battery;Black;0.53 W/kg (head);;;;Up to 200 h;Up to 7 h 20 min;;;;;;
https://www.gsmarena.com/allview_w1s-7604.php;https://fdn2.gsmarena.com/vv/bigpic/allview-w1s.jpg;Allview W1s;Released 2014, June;156.2g, 8.8mm thickness;Microsoft Windows Phone 8.1;8GB storage, microSDHC;0;N/A;29,685 hits;"5.0""";720x1280 pixels;1 GB RAM;Snapdragon 200;2000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 42.2/5.76 Mbps;2014, June. Released 2014, June;Discontinued;144.9 x 72.1 x 8.8 mm (5.70 x 2.84 x 0.35 in);156.2 g (5.50 oz);Dual SIM (Mini-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~66.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Asahi Dragontrail Glass;Microsoft Windows Phone 8.1;Qualcomm MSM8212 Snapdragon 200 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 302;microSDHC;8GB 1GB RAM;eMMC 4.5;8 MP, AF;LED flash, panorama;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Non-removable Li-Ion 2000 mAh battery;Black;0.44 W/kg (head);;;;Up to 200 h;Up to 8 h 20 min;;;;;;
https://www.gsmarena.com/allview_x2_xtreme-7288.php;https://fdn2.gsmarena.com/vv/bigpic/allview-x2-extr.jpg;Allview X2 Xtreme;Released 2015, August;204.4g, 9.6mm thickness;Android 5.1;64GB storage, microSDXC;45;N/A;254,525 hits;"6.0""";1440x2560 pixels;3 GB RAM;MT6795 Helio X10;3500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 1900 / 2100;1, 7, 33, 38, 39;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, June. Released 2015, August;Discontinued;164 x 82 x 9.6 mm (6.46 x 3.23 x 0.38 in);204.4 g (7.20 oz);Dual SIM (Micro-SIM, dual stand-by);AMOLED capacitive touchscreen, 16M colors;6.0 inches, 99.2 cm(~73.8% screen-to-body ratio);1440 x 2560 pixels, 16:9 ratio (~490 ppi density);;Android 5.1 (Lollipop);Mediatek MT6795 Helio X10 (28 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR G6200;microSDXC;64GB 3GB RAM;eMMC 5.0;"24 MP, 1/2.3"", PDAF, OIS";Dual-LED dual-tone flash, panorama, HDR;4K@30fps;8 MP, AF;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio, recording;microUSB 2.0, USB On-The-Go;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Non-removable Li-Po 3500 mAh battery;Gold;;About 490 EUR;;;Up to 350 h (3G);Up to 12 h (3G);;;;;;Yes
https://www.gsmarena.com/allview_p6_life-6873.php;https://fdn2.gsmarena.com/vv/bigpic/allview-p6-life.jpg;Allview P6 Life;Released 2014, May;147.3g, 8.9mm thickness;Android 4.4.2;8GB storage, microSDHC;12;N/A;227,415 hits;"5.0""";720x1280 pixels;1 GB RAM;;1750 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2014, May. Released 2014, May;Discontinued;145.9 x 73.2 x 8.9 mm (5.74 x 2.88 x 0.35 in);147.3 g (5.19 oz);Micro-SIM;IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~64.5% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);;Android 4.4.2 (KitKat);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);8GB 1GB RAM;;8 MP, AF;LED flash, panorama, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1750 mAh battery;Black;;;;;Up to 175 h (2G) / Up to 175 h (3G);Up to 6 h (2G) / Up to 5 h (3G);;;;;;
https://www.gsmarena.com/allview_c5_smiley-6863.php;https://fdn2.gsmarena.com/vv/bigpic/allview-c5-smiley.jpg;Allview C5 Smiley;Released 2014, June;118.5g, 11mm thickness;Android 4.2.2;4GB 512MB RAM storage, microSDHC slot;4;N/A;39,193 hits;"4.0""";480x800 pixels;512 MB RAM;;1400 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2014, June. Released 2014, June;Discontinued;125 x 64 x 11 mm (4.92 x 2.52 x 0.43 in);118.5 g (4.20 oz);Micro-SIM;TFT capacitive touchscreen, 16M colors;4.0 inches, 45.5 cm(~56.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);;Android 4.2.2 (Jelly Bean);;Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);4GB 512MB RAM;;3.15 MP;LED flash;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, compass;Removable Li-Ion 1400 mAh battery;Black, White, Pink, Blue, Yellow, Green, Orange;;About 80 EUR;;;Up to 145 h (2G) / Up to 145 h (3G);Up to 6 h;;;;;;
https://www.gsmarena.com/allview_c6_quad_4g-6862.php;https://fdn2.gsmarena.com/vv/bigpic/allview-c6-quad-4g.jpg;Allview C6 Quad 4G;Released 2014, December;150g, 9.7mm thickness;Android 4.4.2;8GB storage, microSDHC;2;N/A;54,167 hits;"4.5""";480x854 pixels;1 GB RAM;;1800 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;3, 7, 20;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2014, December. Released 2014, December;Discontinued;134.5 x 67.2 x 9.7 mm (5.30 x 2.65 x 0.38 in);150 g (5.29 oz);Micro-SIM;IPS LCD capacitive touchscreen, 16M colors;4.5 inches, 55.8 cm(~61.7% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);;Android 4.4.2 (KitKat);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);8GB 1GB RAM;;5 MP, AF;LED flash, panorama, HDR;1080p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1800 mAh battery;Black, White;;About 140 EUR;;;Up to 180 h (2G) / Up to 180 h (3G);Up to 7 h 30 min (2G) / Up to 6 h 30 min (3G);;;;;;
https://www.gsmarena.com/allview_e2_living-6861.php;https://fdn2.gsmarena.com/vv/bigpic/allview-e2-living.jpg;Allview E2 Living;Released 2014, May;119.8g, 9.5mm thickness;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;4;N/A;84,030 hits;"4.0""";480x800 pixels;512 MB RAM;;1920 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2014, May. Released 2014, May;Discontinued;124.6 x 61.9 x 9.5 mm (4.91 x 2.44 x 0.37 in);119.8 g (4.23 oz);Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;4.0 inches, 45.5 cm(~59.0% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);;Android 4.4.2 (KitKat);;Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDHC;4GB 512MB RAM;;3.15 MP;LED flash, panorama, HDR;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 1350 mAh battery;Black;;About 90 EUR;;;Up to 200 h (2G) / Up to 200 h (3G);Up to 7 h;;;;;;
https://www.gsmarena.com/allview_twin_x2-6859.php;https://fdn2.gsmarena.com/vv/bigpic/allview-twin-x2.jpg;Allview Twin X2;Released 2014, August;149.7g, 8mm thickness;Android 4.4.2;8GB storage, microSDHC;6;N/A;82,048 hits;"5.0""";720x1280 pixels;1 GB RAM;;1920 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2014, August. Released 2014, August;Discontinued;140.3 x 70.1 x 8 mm (5.52 x 2.76 x 0.31 in);149.7 g (5.29 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~70.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Corning Gorilla Glass 3;Android 4.4.2 (KitKat);;Octa-core 1.4 GHz Cortex-A7;Mali-450MP4;microSDHC;8GB 1GB RAM;;8 MP, AF;LED flash, panorama, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Non-removable Li-Po 1920 mAh battery;Black;;About 230 EUR;;;Up to 192 h (2G) / Up to 192 h (3G);Up to 7 h 40 min (2G) / Up to 6 h 40 min (3G);;;;;;
https://www.gsmarena.com/allview_p7_seon-6858.php;https://fdn2.gsmarena.com/vv/bigpic/allview-p7-seon.jpg;Allview P7 Seon;Released 2014, July;146.4g, 8.4mm thickness;Android 4.4.2;8GB storage, microSDHC;4;N/A;82,840 hits;"5.5""";720x1280 pixels;1 GB RAM;MT6591;2400 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2014, July. Released 2014, July;Discontinued;157 x 77.7 x 8.4 mm (6.18 x 3.06 x 0.33 in);146.4 g (5.15 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~68.4% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6591;Hexa-core 1.5 GHz Cortex-A7;Mali-450MP4;microSDHC;8GB 1GB RAM;;8 MP, AF;LED flash, panorama, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 2400 mAh battery;Black;;About 230 EUR;;;Up to 240 h (2G) / Up to 240 h (3G);Up to 9 h 40 min (2G) / Up to 8 h 40 min (3G);;;;;Yamaha Audio Amplifier;
https://www.gsmarena.com/allview_x1_xtreme_mini-6857.php;https://fdn2.gsmarena.com/vv/bigpic/allview-x1-xtreme-mini.jpg;Allview X1 Xtreme Mini;Released 2014, December;139.2g, 10.3mm thickness;Android 4.4.2;16GB storage, no card slot;4;N/A;87,689 hits;"4.7""";1080x1920 pixels;2 GB RAM;Snapdragon;2200 mAh Li-Po;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;2014, November. Released 2014, December;Discontinued;137 x 66 x 10.3 mm (5.39 x 2.60 x 0.41 in);139.2 g (4.90 oz);Micro-SIM;IPS LCD capacitive touchscreen, 16M colors;4.7 inches, 60.9 cm(~67.3% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~469 ppi density);Corning Gorilla Glass 3;Android 4.4.2 (KitKat);Qualcomm MSM8274 Snapdragon;Quad-core 2.15 GHz Krait 400;Adreno 330;No;16GB 2GB RAM;;16 MP, AF;LED flash, panorama, HDR;1080p@30fps;4 MP;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Non-removable Li-Po 2200 mAh battery;White, Green;;About 300 EUR;;;Up to 220 h;Up to 11 h;;;;;Yamaha Audio Amplifier;
https://www.gsmarena.com/allview_x2_soul_mini-6782.php;https://fdn2.gsmarena.com/vv/bigpic/allview-x2-soul-mini.jpg;Allview X2 Soul Mini;Released 2014, October;97g, 5.2mm thickness;Android 4.4.2;16GB storage, no card slot;14;N/A;211,970 hits;"4.8""";720x1280 pixels;1 GB RAM;MT6592;2050 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;2014, October. Released 2014, October;Discontinued;139.8 x 67.4 x 5.2 mm (5.50 x 2.65 x 0.20 in);97 g (3.42 oz);Micro-SIM;AMOLED capacitive touchscreen, 16M colors;4.8 inches, 63.5 cm(~67.4% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~306 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6592 (28 nm);Octa-core 1.7 GHz Cortex-A7;Mali-450MP4;No;16GB 1GB RAM;;8 MP, AF;LED flash, panorama, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio, RDS;microUSB 2.0;Accelerometer, gyro, proximity, compass;Non-removable Li-Ion 2050 mAh battery;Black, White;;About 230 EUR;;;Up to 205 h (3G);Up to 11 h (3G);;;;;;
https://www.gsmarena.com/allview_impera_m-6860.php;https://fdn2.gsmarena.com/vv/bigpic/allview-impera-m.jpg;Allview Impera M;Released 2014, October;110g, 9.9mm thickness;Microsoft Windows Phone 8.1;4GB 512MB RAM storage, microSDHC slot;6;N/A;52,789 hits;"4.0""";480x800 pixels;512 MB RAM;Snapdragon 200;1420 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 42.2/5.76 Mbps;2014, October. Released 2014, October;Discontinued;122.5 x 64.4 x 9.9 mm (4.82 x 2.54 x 0.39 in);110 g (3.88 oz);Dual SIM (Micro-SIM, dual stand-by);TFT capacitive touchscreen, 16M colors;4.0 inches, 45.5 cm(~57.7% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);;Microsoft Windows Phone 8.1;Qualcomm MSM8212 Snapdragon 200 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 302;microSDHC;4GB 512MB RAM;eMMC 4.5;5 MP;LED flash;480p;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 1420 mAh battery;Black;;About 90 EUR;;;Up to 200 h;Up to 6 h 30 min;;;;;;
https://www.gsmarena.com/allview_impera_s-6473.php;https://fdn2.gsmarena.com/vv/bigpic/allview-impera-s.jpg;Allview Impera S;Released 2014, August;156.2g, 8.8mm thickness;Microsoft Windows Phone 8.1;8GB storage, microSDHC;8;N/A;80,287 hits;"5.0""";720x1280 pixels;1 GB RAM;Snapdragon 200;2000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 42.2/5.76 Mbps;2014, June. Released 2014, August;Discontinued;144.9 x 72.1 x 8.8 mm (5.70 x 2.84 x 0.35 in);156.2 g (5.50 oz);Dual SIM (Dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~66.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Scratch-resistant glass;Microsoft Windows Phone 8.1;Qualcomm MSM8212 Snapdragon 200 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 302;microSDHC;8GB 1GB RAM;eMMC 4.5;8 MP, AF;LED flash, panorama;Yes;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 2000 mAh battery;Black;;About 170 EUR;;;Up to 200 h;Up to 8 h 20 min;;;;;;
