Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;radio;usb;sensors;batdescription1;colors;price;batstandby1;battalktime1;memoryother;cam2features;bodyother;displayprotection;models;build;gprstext;edge;featuresother;displayother;optionalother;nfc;batmusicplayback1
https://www.gsmarena.com/blu_studio_mega_2019-9876.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-mega-2019.jpg;BLU Studio Mega 2019;Released 2019, September;181g, 9.6mm thickness;Android 9.0;32GB storage, microSDXC;0;0.2%;21,001 hits;"6.0""";720x1440 pixels;2 GB RAM;;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900;2, 4, 5, 12, 17;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2019, September;Available. Released 2019, September;161.4 x 78 x 9.6 mm (6.35 x 3.07 x 0.38 in);181 g (6.38 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;6.0 inches, 92.9 cm(~73.8% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~268 ppi density);Android 9.0 (Pie);;Octa-core 1.6 GHz Cortex-A55;IMG8322;microSDXC;32GB 2GB RAM;13 MP, AF;LED flash;1080p@30fps;8 MP;1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 3000 mAh battery;Black;About 90 USD;Up to 575 h (2G) / Up to 525 h (3G);Up to 20 h (2G) / Up to 15 h (3G);;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_g8-9778.php;https://fdn2.gsmarena.com/vv/bigpic/bly-g8.jpg;BLU G8;Released 2019, July;181g, 9.6mm thickness;Android 9.0;64GB storage, microSDXC;2;0.6%;44,546 hits;"6.3""";720x1520 pixels;3 GB RAM;;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - G0170UU;1, 3, 4, 5, 7, 28 - G0170LL, G0170VV;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2019, July;Available. Released 2019, July;161.4 x 78 x 9.6 mm (6.35 x 3.07 x 0.38 in);181 g (6.38 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;6.3 inches, 99.1 cm(~78.7% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~267 ppi density);Android 9.0 (Pie);;Octa-core 1.6 GHz Cortex-A55;IMG8322;microSDXC;64GB 3GB RAM;13 MP, AF2 MP, (depth);LED flash;1080p@30fps;13 MP;1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Non-removable Li-Po 4000 mAh battery;Black, Red, Blue;;Up to 750 h (2G) / Up to 650 h (3G);Up to 30 h (2G) / Up to 24 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_g6-9777.php;https://fdn2.gsmarena.com/vv/bigpic/bly-g6.jpg;BLU G6;Released 2019, July;160g, 9.1mm thickness;Android 9.0;64GB storage, microSDXC;0;0.3%;31,318 hits;"5.7""";720x1440 pixels;3 GB RAM;;2800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - G0210UU;1, 3, 4, 5, 7, 28 - G0210LL;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2019, July;Available. Released 2019, July;153 x 73.4 x 9.1 mm (6.02 x 2.89 x 0.36 in);160 g (5.64 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.7 inches, 83.8 cm(~74.7% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~282 ppi density);Android 9.0 (Pie);;Octa-core 1.6 GHz Cortex-A55;IMG8322;microSDXC;64GB 3GB RAM;13 MP, AF;LED flash;1080p@30fps;8 MP;1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Removable Li-Po 2800 mAh battery;Black, Red;;Up to 550 h (2G) / Up to 500 h (3G);Up to 20 h (2G) / Up to 15 h (3G);;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_g5_plus-9776.php;https://fdn2.gsmarena.com/vv/bigpic/bly-g5p.jpg;BLU G5 Plus;Released 2019, July;181g, 9.6mm thickness;Android 9.0;32GB storage, microSDXC;0;0.2%;24,372 hits;"6.0""";720x1440 pixels;2 GB RAM;;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - G0190UU;1, 3, 4, 5, 7, 28 - G0190LL, G0190VV;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2019, July;Available. Released 2019, July;161.4 x 78 x 9.6 mm (6.35 x 3.07 x 0.38 in);181 g (6.38 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;6.0 inches, 92.9 cm(~73.8% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~268 ppi density);Android 9.0 (Pie);;Octa-core 1.6 GHz Cortex-A55;IMG8322;microSDXC;32GB 2GB RAM;13 MP, AF;LED flash;1080p@30fps;8 MP;1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 3000 mAh battery;Black, Red, Twilight, Chameleon Blue;;Up to 575 h (2G) / Up to 525 h (3G);Up to 20 h (2G) / Up to 15 h (3G);;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_g5-9775.php;https://fdn2.gsmarena.com/vv/bigpic/bly-g5.jpg;BLU G5;Released 2019, July;187g, 10.4mm thickness;Android 9.0;32GB storage, microSDXC;0;0.6%;27,049 hits;"5.5""";720x1440 pixels;2 GB RAM;;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - G0090UU;1, 3, 4, 5, 7, 28 - G0090LL, G0090VV;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2019, July;Available. Released 2019, July;150.5 x 71.5 x 10.4 mm (5.93 x 2.81 x 0.41 in);187 g (6.60 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 78.1 cm(~72.5% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~293 ppi density);Android 9.0 (Pie);;Octa-core 1.6 GHz Cortex-A55;IMG8322;microSDXC;32GB 2GB RAM;13 MP, AF;LED flash;1080p@30fps;8 MP;1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 3000 mAh battery;Black, Blue, Red, Twilight, Chameleon Blue;;Up to 600 h (2G) / Up to 550 h (3G);Up to 21 h (2G) / Up to 16 h (3G);;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_g9-9718.php;https://fdn2.gsmarena.com/vv/bigpic/blu-g9.jpg;BLU G9;Released 2019, May;165g, 8mm thickness;Android 9.0;64GB storage, microSDXC;7;0.4%;87,775 hits;"6.3""";720x1520 pixels;4 GB RAM;MT6762 Helio P22;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900;1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 28;HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2019, May;Available. Released 2019, May;155.4 x 71.8 x 8 mm (6.12 x 2.83 x 0.31 in);165 g (5.82 oz);Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;6.3 inches, 99.1 cm(~88.8% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~267 ppi density);Android 9.0 (Pie);Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC;64GB 4GB RAM;"13 MP, f/2.0, 1/3"", PDAF2 MP, (depth)";LED flash;1080p@30fps;"13 MP, f/2.0, 1/3""";1080p@30fps;Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;2.0, Type-C 1.0 reversible connector;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Non-removable Li-Po 4000 mAh battery;Black, Blue;About 180 USD;Up to 750 h (2G) / Up to 650 h (3G);Up to 30 h (2G) / Up to 24 h (3G);eMMC 5.1;;;;;;;;;;;;
https://www.gsmarena.com/blu_c5l-9597.php;https://fdn2.gsmarena.com/vv/bigpic/blu-c5l.jpg;BLU C5L;Released 2019, February;153g, 10.3mm thickness;Android 8.1 Oreo;8GB storage, microSDXC;0;0.1%;39,272 hits;"5.0""";480x854 pixels;1 GB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - C0050UU;2, 4, 5, 7, 12, 17 - C0050UU;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2019, February;Available. Released 2019, February;144.3 x 72.5 x 10.3 mm (5.68 x 2.85 x 0.41 in);153 g (5.40 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~65.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 8.1 Oreo (Go edition);;Quad-core 1.4 GHz Cortex-A53;Mali-400;microSDXC;8GB 1GB RAM;5 MP, AF;LED flash;1080p@30fps;2 MP;720p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer;Li-Ion 2000 mAh battery;Black, Blue;About 70 USD;Up to 500 h (2G) / Up to 450 h (3G);Up to 18 h (2G) / Up to 14 h (3G);;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_studio_x8_hd_(2019)-9565.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-x8-hd-3g.jpg;BLU Studio X8 HD (2019);Released 2019, February;143g, 9.8mm thickness;Android 8.1 Oreo;8GB storage, microSDXC;0;0.1%;42,051 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6580;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - S532U;;Yes, 384 kbps;2019, February;Available. Released 2019, February;145.5 x 74.5 x 9.8 mm (5.73 x 2.93 x 0.39 in);143 g (5.04 oz);Dual SIM (Mini-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~63.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 8.1 Oreo (Go edition);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 1GB RAM;8 MP;LED flash;1080p@30fps;5 MP;720p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer;Li-Ion 2000 mAh battery;Black, White;;Up to 500 h (3G);Up to 15 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_c6l-9542.php;https://fdn2.gsmarena.com/vv/bigpic/blu-c6l.jpg;BLU C6L;Released 2019, January;203g, 10.4mm thickness;Android 8.1 Oreo;16GB storage, microSDXC;0;0.1%;32,347 hits;"5.5""";720x1280 pixels;1 GB RAM;;2500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100 - C0030UU;2, 4, 5, 7, 12, 17 - C0030UU;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2019, January;Available. Released 2019, January;154.4 x 78.6 x 10.4 mm (6.08 x 3.09 x 0.41 in);203 g (7.16 oz);Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~68.7% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 8.1 Oreo (Go edition);;Quad-core 1.4 GHz Cortex-A53;Mali-400;microSDXC;16GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;5 MP;720p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.2, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2500 mAh battery;Black, Gold, Blue;About 80 USD;Up to 600 h (2G) / Up to 550 h (3G);Up to 21 h (2G) / Up to 16 h (3G);;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_vivo_one_plus_(2019)-9518.php;https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-one-plus-2019.jpg;BLU Vivo One Plus (2019);Released 2019, January;178g, 8.3mm thickness;Android 8.1;16GB storage, microSDXC;7;0.4%;132,102 hits;"6.2""";720x1500 pixels;2 GB RAM;MT6739;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 12, 17, 28;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2019, January;Available. Released 2019, January;156.7 x 75.2 x 8.3 mm (6.17 x 2.96 x 0.33 in);178 g (6.28 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;6.2 inches, 96.7 cm(~82.1% screen-to-body ratio);720 x 1500 pixels (~268 ppi density);Android 8.1 (Oreo);Mediatek MT6739 (28 nm);Quad-core 1.3 GHz Cortex-A53;PowerVR GE8100;microSDXC;16GB 2GB RAM;"13 MP, f/2.2, 1/4.0""2 MP, (depth)";LED flash;1080p@30fps;"8 MP, f/2.2, 1/5""";;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Non-removable Li-Po 3000 mAh battery;Silver;About 120 USD;Up to 600 h (2G) / Up to 550 h (3G);Up to 21 h (2G) / Up to 16 h (3G);eMMC 5.1;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_vivo_go-9482.php;https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-go.jpg;BLU Vivo Go;Released 2018, December;155g, 8.4mm thickness;Android 9.0 Pie;16GB storage, microSDXC;5;0.1%;71,983 hits;"6.0""";720x1440 pixels;1 GB RAM;MT6739;2600 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 7, 12, 17, 28;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2018, December;Available. Released 2018, December;156.7 x 75.2 x 8.4 mm (6.17 x 2.96 x 0.33 in);155 g (5.47 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;6.0 inches, 92.9 cm(~78.8% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~268 ppi density);Android 9.0 Pie (Go edition);Mediatek MT6739 (28 nm);Quad-core 1.5 GHz Cortex-A53;PowerVR GE8100;microSDXC;16GB 1GB RAM;8 MP, AF0.3 MP, (depth);LED flash;1080p@30fps;5 MP;720p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Non-removable Li-Po 2600 mAh battery;Black;About 80 USD;Up to 600 h (2G) / Up to 550 h (3G);Up to 21 h (2G) / Up to 16 h (3G);eMMC 5.1;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_vivo_xl4-9470.php;https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-xl4.jpg;BLU Vivo XL4;Released 2018, December;178g, 8mm thickness;Android 8.1;32GB storage, microSDXC;9;0.3%;100,522 hits;"6.2""";720x1520 pixels;3 GB RAM;MT6762 Helio P22;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 28, 66;HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2018, December;Available. Released 2018, December;157.2 x 76.2 x 8 mm (6.19 x 3.00 x 0.31 in);178 g (6.28 oz);Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;6.2 inches, 95.9 cm(~80.1% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~271 ppi density);Android 8.1 (Oreo);Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC;32GB 3GB RAM;"13 MP, f/2.0, 1/3"", PDAF2 MP, (depth)";LED flash;1080p@30fps;"13 MP, f/2.2, 1/4""";1080p@30fps;Wi-Fi 802.11 а/b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Non-removable Li-Po 4000 mAh battery;Black, Gold;About 150 USD;Up to 750 h (2G) / Up to 650 h (3G);Up to 30 h (2G) / Up to 24 h (3G);eMMC 5.1;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_studio_mega_(2018)-9360.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-mega-2018-.jpg;BLU Studio Mega (2018);Released 2018, October;155g, 8.4mm thickness;Android 8.1 Oreo;16GB storage, microSDXC;7;0.1%;117,011 hits;"6.0""";720x1440 pixels;1 GB RAM;MT6580;2600 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;;HSPA 21.1/5.76 Mbps;2018, October;Available. Released 2018, October;156.7 x 75.2 x 8.4 mm (6.17 x 2.96 x 0.33 in);155 g (5.47 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;6.0 inches, 92.9 cm(~78.8% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~268 ppi density);Android 8.1 Oreo (Go edition);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;16GB 1GB RAM;13 MP, AF2 MP, (depth);LED flash;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Non-removable Li-Po 2600 mAh battery;Black, Blue, Silver;About 100 USD;Up to 675 h (2G) / Up to 575 h (3G);Up to 22 h (2G) / Up to 18 h (3G);;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_grand_m2_(2018)-9359.php;https://fdn2.gsmarena.com/vv/bigpic/blu-grand-m2.jpg;BLU Grand M2 (2018);Released 2018, October;160g, 9.4mm thickness;Android 8.1 Oreo;8GB/16GB storage, microSDXC;0;N/A;44,547 hits;"5.2""";720x1280 pixels;1 GB RAM;MT6580;2600 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100 - G290Q;;HSPA 21.1/5.76 Mbps;2018, October;Available. Released 2018, October;144.9 x 72.1 x 9.4 mm (5.70 x 2.84 x 0.37 in);160 g (5.64 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.2 inches, 74.5 cm(~71.4% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~282 ppi density);Android 8.1 Oreo (Go edition);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 1GB RAM, 16GB 1GB RAM;8 MP;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer;Non-removable Li-Po 2600 mAh battery;Black, Blue, Gold;;Up to 725 h (2G) / Up to 625 h (3G);Up to 22 h (2G) / Up to 16 h (3G);;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_advance_l4-9325.php;https://fdn2.gsmarena.com/vv/bigpic/blu-al4.jpg;BLU Advance L4;Released 2018, September;104g, 10.4mm thickness;Android 8.1 Oreo;8GB storage, microSDXC;1;0.1%;60,287 hits;"4.0""";480x800 pixels;512 MB RAM;;1300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - A350A;;HSPA 21.1/5.76 Mbps;2018, September;Available. Released 2018, September;124.3 x 65.2 x 10.4 mm (4.89 x 2.57 x 0.41 in);104 g (3.67 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;4.0 inches, 45.5 cm(~56.2% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 8.1 Oreo (Go edition);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDXC;8GB 512MB RAM;5 MP;LED flash;720@30fps;2 MP;480p;Wi-Fi 802.11 b/g/n, hotspot;2.1;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer;Removable Li-Po 1300 mAh battery;Black, Cyan, White, Teal;About 50 USD;Up to 400 h (2G) / Up to 450 h (3G);Up to 18 h (2G) / Up to 13 h (3G);;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_vivo_xi-9314.php;https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-xi.jpg;BLU Vivo XI;Released 2018, September;187g, 7.9mm thickness;Android 8.1, up to Android 9.0;32GB storage, microSDXC;9;1.1%;122,548 hits;"5.9""";720x1520 pixels;3 GB RAM;MT6762 Helio P22;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 28, 66;HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2018, September;Available. Released 2018, September;149 x 72.9 x 7.9 mm (5.87 x 2.87 x 0.31 in);187 g (6.60 oz);Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.9 inches, 86.9 cm(~80.0% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~285 ppi density);Android 8.1 (Oreo), upgradable to Android 9.0 (Pie);Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC;32GB 3GB RAM;"16 MP, f/2.0, 1/3"", 1.10µm, PDAF5 MP, f/2.4, (depth)";LED flash, HDR;1080p@30fps;"16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm";720p@30fps;Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP, LE;Yes, with A-GPS;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Non-removable Li-Po 3000 mAh battery;Black, Silver;About 200 USD;Up to 625 h (3G);Up to 21 h (3G);eMMC 5.1;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_vivo_xi+-9307.php;https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-xl-plus.jpg;BLU Vivo XI+;Released 2018, August;199g, 7.8mm thickness;Android 8.1, up to Android 9.0;64GB/128GB storage, microSDXC;27;0.3%;197,855 hits;"6.2""";1080x2246 pixels;4/6 GB RAM;MT6771 Helio P60;3050 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 28, 66;HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2018, August;Available. Released 2018, August;155 x 75.5 x 7.8 mm (6.10 x 2.97 x 0.31 in);199 g (7.02 oz);Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;6.2 inches, 96.9 cm(~82.8% screen-to-body ratio);1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density);Android 8.1 (Oreo), upgradable to Android 9.0 (Pie);Mediatek MT6771 Helio P60 (12 nm);Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53);Mali-G72 MP3;microSDXC;64GB 4GB RAM, 128GB 6GB RAM;"16 MP, f/2.0, 1/3"", 1.10µm, PDAF5 MP, f/2.4, (depth)";LED flash, HDR;1080p@30fps;"16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm";720p@30fps;Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP, LE;Yes, with A-GPS;FM radio;2.0, Type-C 1.0 reversible connector;Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Non-removable Li-Po 3050 mAh battery;Black, Silver;About 330 USD;Up to 625 h (3G);Up to 21 h (3G);eMMC 5.1;LED flash;;Corning Gorilla Glass 3;XI;;;;;;;;
https://www.gsmarena.com/blu_c5-9302.php;https://fdn2.gsmarena.com/vv/bigpic/blu-c5.jpg;BLU C5;Released 2018, August;145g, 10.3mm thickness;Android 8.1 Oreo;8GB storage, microSDXC;3;0.2%;64,043 hits;"5.0""";480x854 pixels;1 GB RAM;;1300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900;;HSPA 21.1/5.76 Mbps;2018, August;Available. Released 2018, August;144.3 x 72.5 x 10.3 mm (5.68 x 2.85 x 0.41 in);145 g (5.11 oz);Dual SIM (Micro-SIM);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~65.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 8.1 Oreo (Go edition);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDXC;8GB 1GB RAM;5 MP;LED flash;720p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;2.1;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2000 mAh battery;Black, Gold, Blue;About 60 USD;Up to 550 h (2G) / Up to 500 h (3G);Up to 20 h (2G) / Up to 15 h (3G);;LED flash;;;C5;;;;;;;;
