Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;displaytype;displaysize;displayresolution;displayprotection;displayother;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2features;cam2video;optionalother;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;tbench;batlife;batstandby1;battalktime1;featuresother;bodyother;batmusicplayback1;gprstext;edge;sar-us;sar-eu
https://www.gsmarena.com/asus_zenfone_max_zc550kl_(2016)-8111.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-max-zc550kl-1.jpg;Asus Zenfone Max ZC550KL (2016);Released 2016, May;202g, 10.6mm thickness;Android 6.0.1, ZenUI;32GB storage, microSDXC;79;0.1%;2,392,452 hits;"5.5""";720x1280 pixels;2/3 GB RAM;Snapdragon 615;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100 - India;1, 3, 5, 38, 39, 40, 41 - India;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, May;Available. Released 2016, May;156 x 77.5 x 10.6 mm (6.14 x 3.05 x 0.42 in);202 g (7.13 oz);;Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~69.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Corning Gorilla Glass 4;;Android 6.0.1 (Marshmallow), ZenUI;Qualcomm MSM8939 Snapdragon 615 (28 nm);Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Adreno 405;microSDXC (dedicated slot);32GB 2GB RAM, 32GB 3GB RAM;eMMC 4.5;13 MP, f/2.0, Laser AF;Dual-LED dual-tone flash, panorama, HDR;1080p@30fps;5 MP, f/2.0;;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS, GLONASS, BDS;;FM radio;microUSB 2.0, USB On-The-Go;Accelerometer, proximity, compass;Non-removable Li-Po 5000 mAh battery;Black, White, Orange, Blue;Z010DD;About 170 EUR;;;Up to 914 h (3G);Up to 38 h (3G);;;;;;;
https://www.gsmarena.com/asus_zenfone_go_zb450kl-8262.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-go-zb452kg.jpg;Asus Zenfone Go ZB450KL;Released 2016, August;135g, 11.2mm thickness;Android 6, ZenUI 2;8GB storage, microSDXC;11;0.3%;636,662 hits;"4.5""";480x854 pixels;1 GB RAM;Snapdragon 410;2070 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100 - Global, India;1, 3, 5, 7, 8 - Global;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, July;Available. Released 2016, August;136.5 x 66.7 x 11.2 mm (5.37 x 2.63 x 0.44 in);135 g (4.76 oz);;Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;4.5 inches, 55.8 cm(~61.3% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);;;Android 6 (Marshmallow), ZenUI 2;Qualcomm MSM8916 Snapdragon 410 (28 nm);Quad-core 1.2 GHz Cortex-A53;Adreno 306;microSDXC (uses shared SIM slot);8GB 1GB RAM;eMMC 4.5;8 MP, f/2.0, AF;LED flash, HDR, panorama;720p;2 MP, f/2.4;;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS, GLONASS, BDS;;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Po 2070 mAh battery;Glacier Grey/Silver, Blue/Sheer Gold, Charcoal Black, Pearl White, Glamor Red, Lemon Yellow;X009DA;About 110 EUR;;;;;;;;;;;
https://www.gsmarena.com/asus_zenfone_go_zb452kg-8097.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-go-zb452kg.jpg;Asus Zenfone Go ZB452KG;Released 2016, April;125g, 11.2mm thickness;Android 5.1;8GB storage, microSDXC;17;1.0%;2,122,866 hits;"4.5""";480x854 pixels;1 GB RAM;Snapdragon 200;2070 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;;HSPA 21.1/5.76 Mbps;2016, April;Available. Released 2016, April;136.5 x 66.7 x 11.2 mm (5.37 x 2.63 x 0.44 in);125 g (4.41 oz);;Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;4.5 inches, 55.8 cm(~61.3% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);;;Android 5.1 (Lollipop);Qualcomm MSM8212 Snapdragon 200 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 302;microSDXC (dedicated slot);8GB 1GB RAM;eMMC 4.5;5 MP or 8 MP, f/2.0, AF;LED flash, HDR, panorama;;VGA, f/2.8or2 MP, f/2.4;;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS, GLONASS, BDS;;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Po 2070 mAh battery;Lemon Yellow, Charcoal Black, Pearl White, Glacier Gray, Sheer Gold, Glamour Red, Silver Blue;X014D;About 90 EUR;;;;;;;;;;;
https://www.gsmarena.com/asus_zenfone_go_zb551kl-8095.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-go-zb551kl.jpg;Asus Zenfone Go ZB551KL;Released 2016, May;160g, 10.7mm thickness;Android 5.1;16GB/32GB storage, microSDXC;28;0.4%;1,452,382 hits;"5.5""";720x1280 pixels;2 GB RAM;Snapdragon 400;3010 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 20 - Global;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, April;Available. Released 2016, May;151 x 76.9 x 10.7 mm (5.94 x 3.03 x 0.42 in);160 g (5.64 oz);;Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~71.8% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Corning Gorilla Glass 3;;Android 5.1 (Lollipop);Qualcomm MSM8928 Snapdragon 400 (28 nm);Quad-core 1.6 GHz Cortex-A7;Adreno 305;microSDXC (dedicated slot);16GB 2GB RAM, 32GB 2GB RAM;eMMC 4.5;8 MP or 13 MP, f/2.0, AF;Dual-LED dual-tone flash, HDR, panorama;1080p@30fps;5 MP, f/2.0;;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS, GLONASS, BDS;;FM radio;microUSB 2.0, USB On-The-Go;Accelerometer, proximity;Removable Li-Ion 3010 mAh battery;Charcoal Black, Pearl White, Lake Blue, Glacier Gray, Sheer Gold, Glamour Red, Floral Pink, Silver Blue;X013D, X013DC, X013DA, X013DB;About 150 EUR;;;Up to 335 h (3G);Up to 16 h (3G);;;;;;;
https://www.gsmarena.com/asus_zenfone_go_t500-8045.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-go-t500.jpg;Asus Zenfone Go T500;Released 2016, April;153g, 9.9mm thickness;Android 4.4;16GB storage, microSDHC;7;N/A;367,976 hits;"5.0""";720x1280 pixels;2 GB RAM;Snapdragon 410;2500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;3, 40;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, April;Available. Released 2016, April;146 x 73 x 9.9 mm (5.75 x 2.87 x 0.39 in);153 g (5.40 oz);;Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~64.7% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);;;Android 4.4 (KitKat);Qualcomm MSM8916 Snapdragon 410 (28 nm);Quad-core 1.2 GHz Cortex-A53;Adreno 306;microSDHC (dedicated slot);16GB 2GB RAM;eMMC 4.5;8 MP, AF;LED flash;1080p@30fps;5 MP, f/2.2;;;;Wi-Fi 802.11 a/b/g/n, hotspot;4.0, A2DP, EDR;Yes, with A-GPS, GLONASS;;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 2500 mAh battery;Black, White;;About 110 EUR;;;;;;;;;;;
https://www.gsmarena.com/asus_zenfone_go_zc451tg-8048.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-go-zc451tg.jpg;Asus Zenfone Go ZC451TG;Released 2015, December;133.5g, 10.1mm thickness;Android 5.1;8GB storage, microSDXC;4;0.3%;1,049,690 hits;"4.5""";480x854 pixels;1 GB RAM;MT6580M;1600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;;HSPA 21.1/5.76 Mbps;2015, December. Released 2015, December;Discontinued;135 x 67 x 10.1 mm (5.31 x 2.64 x 0.40 in);133.5 g (4.73 oz);;Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;4.5 inches, 55.8 cm(~61.7% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);;;Android 5.1 (Lollipop);Mediatek MT6580M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC (dedicated slot);8GB 1GB RAM;;5 MP, f/2.0, AF;LED flash;720p@30fps;VGA;;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, EDR;Yes, with A-GPS;;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1600 mAh battery;Charcoal Black, Pearl White, Rouge Pink, Flash Blue;Z00SD;About 70 EUR;;;Up to 355 h (3G);Up to 11 h (3G);;;;;;;
https://www.gsmarena.com/asus_live_g500tg-7866.php;https://fdn2.gsmarena.com/vv/bigpic/asus-live-g500tg-.jpg;Asus Live G500TG;Released 2016, February;140g, 10mm thickness;Android 5.1;16GB storage, microSDXC;5;N/A;473,621 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6580;2070 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;;HSPA 21.1/5.76 Mbps;2016, January;Available. Released 2016, February;144.5 x 71 x 10 mm (5.69 x 2.80 x 0.39 in);140 g (4.94 oz);;Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~67.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);;;Android 5.1 (Lollipop);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC (dedicated slot);16GB 2GB RAM;;8 MP, f/2.0, AF;LED flash;Yes;2 MP, f/2.4;;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, LE;Yes, with A-GPS;;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 2070 mAh battery;Rosa, Azul, Yellow;Z00YD;About 160 EUR;;;;;;;;;;;
https://www.gsmarena.com/asus_zenwatch_2_wi501q-7689.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenwatch-wi501q.jpg;Asus Zenwatch 2 WI501Q;Released 2015, September;10.9mm thickness;Android Wear, up to 2.1;4GB 512MB RAM storage, no card slot;22;0.1%;426,107 hits;"1.63""";320x320 pixels;512 MB RAM;Snapdragon 400;400 mAh Li-Ion;N/A;;;;2015, September. Released 2015, September;Discontinued;49.6 x 40.7 x 10.9 mm (1.95 x 1.60 x 0.43 in);-;Glass front (Gorilla Glass 3), stainless steel frame;No;AMOLED capacitive touchscreen, 16M colors;1.63 inches, 8.6 cm(~42.5% screen-to-body ratio);320 x 320 pixels, 1:1 ratio (~278 ppi density);Corning Gorilla Glass 3;;Android Wear, upgradable to 2.1;Qualcomm MSM8926 Snapdragon 400 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 305;No;4GB 512MB RAM;eMMC 4.5;No;;;;;;;Wi-Fi 802.11 b/g;4.1, LE;No;;No;No;Accelerometer;Non-removable Li-Ion 400 mAh battery;Gunmetal, Silver, Rose gold;;About 150 EUR;;;Up to 48 h (mixed usage);;MP3 playerVoice dial/commands;IP67 dust/water resistant (up to 1m for 30 mins)Compatible with standard 22mm straps;;No;No;;
https://www.gsmarena.com/asus_zenwatch_2_wi502q-7690.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenwatch-wi502q.jpg;Asus Zenwatch 2 WI502Q;Released 2015, September;11.8mm thickness;Android Wear, up to 2.1;4GB 512MB RAM storage, no card slot;8;N/A;172,121 hits;"1.45""";280x280 pixels;512 MB RAM;Snapdragon 400;300 mAh Li-Ion;N/A;;;;2015, September. Released 2015, September;Discontinued;45.2 x 37.2 x 11.8 mm (1.78 x 1.46 x 0.46 in);-;Glass front (Gorilla Glass 3), stainless steel frame;No;AMOLED capacitive touchscreen, 16M colors;1.45 inches, 6.8 cm(~40.3% screen-to-body ratio);280 x 280 pixels, 1:1 ratio (~273 ppi density);Corning Gorilla Glass 3;;Android Wear, upgradable to 2.1;Qualcomm MSM8926 Snapdragon 400 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 305;No;4GB 512MB RAM;eMMC 4.5;No;;;;;;;Wi-Fi 802.11 b/g;4.1, LE;No;;No;No;Accelerometer;Non-removable Li-Ion 300 mAh battery;Gunmetal, Silver, Rose gold;;About 150 EUR;;;Up to 48 h (mixed usage);;MP3 playerVoice dial/commands;IP67 dust/water resistant (up to 1m for 30 mins)Compatible with standard 18mm straps;;No;No;;
https://www.gsmarena.com/asus_zenwatch_wi500q-7688.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenwatch-wi500q.jpg;Asus Zenwatch WI500Q;Released 2014, September;75g (50g body), 9.4mm thickness;Android Wear OS;4GB 512MB RAM storage, no card slot;9;N/A;174,075 hits;"1.63""";320x320 pixels;512 MB RAM;Snapdragon 400;370 mAh Li-Ion;N/A;;;;2014, September. Released 2014, September;Discontinued;51 x 39.9 x 9.4 mm (2.01 x 1.57 x 0.37 in);75 g (50 g body) (2.65 oz);Glass front (Gorilla Glass 3), stainless steel frame;No;AMOLED capacitive touchscreen, 16M colors;1.63 inches, 8.6 cm(~42.1% screen-to-body ratio);320 x 320 pixels, 1:1 ratio (~278 ppi density);Corning Gorilla Glass 3;;Android Wear OS;Qualcomm MSM8926 Snapdragon 400 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 305;No;4GB 512MB RAM;eMMC 4.5;No;;;;;;;No;4.0, A2DP;No;;No;No;Accelerometer;Non-removable Li-Ion 370 mAh battery (1.4 Wh);Silver/Rose gold;;About 100 EUR;;;Up to 48 h (mixed usage);;MP3 playerVoice dial/commands;IP55 dust and splash resistantCompatible with standard 22mm straps;;No;No;;
https://www.gsmarena.com/asus_zenfone_2_laser_ze551kl-7733.php;https://fdn2.gsmarena.com/vv/bigpic/zenfone-2-laser-ze550kl.jpg;Asus Zenfone 2 Laser ZE551KL;Released 2015, November;170.1g, 10.9mm thickness;Android 5, up to 6.1, ZenUI 2;16GB/32GB storage, microSDXC;71;0.1%;1,302,123 hits;"5.5""";1080x1920 pixels;3 GB RAM;Snapdragon 615;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 17, 20;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, November. Released 2015, November;Discontinued;152.4 x 77.2 x 10.9 mm (6.00 x 3.04 x 0.43 in);170.1 g (6.00 oz);;Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~70.9% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Corning Gorilla Glass 4;;Android 5 (Lollipop), upgradable to 6.1 (Marshmallow), ZenUI 2;Qualcomm MSM8939 Snapdragon 615 (28 nm);Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Adreno 405;microSDXC (dedicated slot);16GB 3GB RAM, 32GB 3GB RAM;eMMC 4.5;13 MP, f/2.0, Laser AF;Dual-LED dual-tone flash, panorama, HDR;1080p@30fps;5 MP, f/2.0;;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP, aptX;Yes, with A-GPS, GLONASS, BDS;;FM radio;microUSB 2.0, USB On-The-Go;Accelerometer, gyro, proximity, compass;Removable Li-Po 3000 mAh battery;Silver;Z00TD;About 180 EUR;;;;;;;;;;;
https://www.gsmarena.com/asus_zenfone_zoom_zx551ml-7577.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-zoom-zx551ml.jpg;Asus Zenfone Zoom ZX551ML;Released 2015, December;185g, 12mm thickness;Android 5.0, up to 6.0, ZenUI;32GB/64GB/128GB storage, microSDXC;75;0.1%;1,046,698 hits;"5.5""";1080x1920 pixels;4 GB RAM;Intel Atom Z3590;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 9, 18, 19, 28;HSPA 42.2/5.76 Mbps, LTE Cat4+ 250/50 Mbps;2015, September. Released 2015, December;Discontinued;158.9 x 78.8 x 12 mm (6.26 x 3.10 x 0.47 in);185 g (6.53 oz);;Micro-SIM;IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~66.6% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Corning Gorilla Glass 4;;Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow), ZenUI;Intel Atom Z3590;Quad-core 2.5 GHz;PowerVR G6430;microSDXC (dedicated slot);32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM;;13 MP, f/2.7-4.8, 28-84mm (periscope telephoto zoom), Laser AF, OIS, 3x optical zoom;Dual-LED dual-tone flash, panorama, HDR;1080p@30fps;5 MP, f/2.0;;;;Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS, GLONASS, BDS;Yes;No;microUSB 2.0, USB On-The-Go;Accelerometer, gyro, proximity, compass;Non-removable Li-Po 3000 mAh battery;Pure Black, Ceramic White;Z00XS;About 250 EUR;;;;;;;;;;;
https://www.gsmarena.com/asus_zenpad_8_0_z380m-8474.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenpad-80.jpg;Asus Zenpad 8.0 Z380M;Released 2016, May;350g, 8.5mm thickness;Android 6.0, up to 7.0;8GB/16GB storage, microSDXC;5;0.2%;119,620 hits;"8.0""";800x1280 pixels;1/2 GB RAM;MT8163;4000 mAh Li-Po;N/A;;;;2016, April;Available. Released 2016, May;209 x 123 x 8.5 mm (8.23 x 4.84 x 0.33 in);350 g (12.35 oz);;No;IPS LCD capacitive touchscreen, 16M colors;8.0 inches, 185.6 cm(~72.2% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~189 ppi density);Oleophobic coating;;Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat);Mediatek MT8163 (28 nm);;Mali-T720MP2;microSDXC (dedicated slot);8GB 1GB RAM, 16GB 2GB RAM;;5 MP, AF;;1080p@30fps;2 MP, f/2.2;;;;Wi-Fi 802.11 a/b/g/n;4.0, A2DP, LE, aptX;Yes;;No;microUSB 2.0;Accelerometer, compass;Non-removable Li-Po 4000 mAh battery (15.2 Wh);Dark Gray, Pearl White, Rose Gold;;;;;;Up to 8 h (multimedia);;;;No;No;;
https://www.gsmarena.com/asus_zenpad_10_z300m-8465.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenpad-10-z300c.jpg;Asus Zenpad 10 Z300M;Released 2016, May;490g, 7.9mm thickness;Android 6.0;16GB/32GB storage, microSDXC;3;0.2%;122,133 hits;"10.1""";800x1280 pixels;2 GB RAM;MT8163;4890 mAh Li-Po;N/A;;;;2016, May;Available. Released 2016, May;251.6 x 172 x 7.9 mm (9.91 x 6.77 x 0.31 in);490 g (1.08 lb);;No;IPS LCD capacitive touchscreen, 16M colors;10.1 inches, 295.8 cm(~68.4% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~149 ppi density);Oleophobic coating;;Android 6.0 (Marshmallow);Mediatek MT8163 (28 nm);Quad-core 1.5 GHz Cortex-A53;Mali-T720MP2;microSDXC (dedicated slot);16GB 2GB RAM, 32GB 2GB RAM;;5 MP, AF;;Yes;2 MP;;;;Wi-Fi 802.11 a/b/g/n, hotspot;4.0, aptX;Yes, GLONASS;;No;microUSB 2.0;Accelerometer, compass;Non-removable Li-Po 4890 mAh battery (18 Wh);Dark Gray, Pearl White, Rose Gold;;;;;;Up to 11 h (multimedia);;;;No;No;;
https://www.gsmarena.com/asus_zenpad_10_z300c-7532.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenpad-10-z300c.jpg;Asus Zenpad 10 Z300C;Released 2015, June;510g, 7.9mm thickness;Android 5.0;8GB/16GB/32GB storage, microSDXC;19;0.2%;624,423 hits;"10.1""";800x1280 pixels;2 GB RAM;Intel Atom x3-C3200;4890 mAh Li-Po;N/A;;;;2015, June. Released 2015, June;Discontinued;251.6 x 172 x 7.9 mm (9.91 x 6.77 x 0.31 in);510 g (1.12 lb);;No;IPS LCD capacitive touchscreen, 16M colors;10.1 inches, 295.8 cm(~68.4% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~149 ppi density);Corning Gorilla Glass;;Android 5.0 (Lollipop);Intel Atom x3-C3200;Quad-core;Mali-450MP4;microSDXC (dedicated slot);8GB 2GB RAM, 16GB 2GB RAM, 32GB 2GB RAM;;5 MP, AF2 MP, no AF;;Yes;2 MPVGA;;;;Wi-Fi 802.11 b/g/n;4.0, A2DP;Yes, GLONASS;;No;microUSB 2.0;Accelerometer, compass;Non-removable Li-Po 4890 mAh battery (18 Wh);Black, White, Aurora Metallic;;About 160 EUR;;;;Up to 8 h (multimedia);;;;No;No;;
https://www.gsmarena.com/asus_zenfone_go_zc500tg-7368.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-go-zc500tg.jpg;Asus Zenfone Go ZC500TG;Released 2015, August;135g, 10mm thickness;Android 5.1;8GB/16GB storage, microSDXC;45;1.1%;8,111,648 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6580;2070 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;;HSPA 42.2/5.76 Mbps;2015, August. Released 2015, August;Discontinued;144.5 x 71 x 10 mm (5.69 x 2.80 x 0.39 in);135 g (4.76 oz);Glass front, plastic back, plastic frame;Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~67.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);;;Android 5.1 (Lollipop);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC (dedicated slot);8GB 2GB RAM, 16GB 2GB RAM;;8 MP, f/2.0, AF;LED flash;1080p@30fps;2 MP, f/2.4;;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;Yes, with A-GPS;;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Po 2070 mAh battery;Black, White, Red;Z00VD;About 130 EUR;;;;;;;;;;;
https://www.gsmarena.com/asus_zenfone_max_zc550kl-7476.php;https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-max-zc550kl-1.jpg;Asus Zenfone Max ZC550KL;Released 2016, January;202g, 10.6mm thickness;Android 5.0.1, up to 6.0.1, ZenUI;8GB/16GB storage, microSDXC;197;1.6%;11,938,838 hits;"5.5""";720x1280 pixels;2 GB RAM;Snapdragon 410;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 38, 39, 40, 41 - India;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, August;Available. Released 2016, January;156 x 77.5 x 10.6 mm (6.14 x 3.05 x 0.42 in);202 g (7.13 oz);Glass front (Gorilla Glass 4), plastic back, plastic frame;Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~69.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Corning Gorilla Glass 4;;Android 5.0.1 (Lollipop), upgradable to 6.0.1 (Marshmallow), ZenUI;Qualcomm MSM8916 Snapdragon 410 (28 nm);Quad-core 1.2 GHz Cortex-A53;Adreno 306;microSDXC (dedicated slot);8GB 2GB RAM, 16GB 2GB RAM;eMMC 4.5;13 MP, f/2.0, Laser AF;Dual-LED dual-tone flash, panorama, HDR;1080p@30fps;5 MP, f/2.0;;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;Yes, with A-GPS, GLONASS, BDS;;FM radio;microUSB 2.0, USB On-The-Go;Accelerometer, proximity, compass;Non-removable Li-Po 5000 mAh battery;Black, White;Z010D, Z010DA;About 170 EUR;Basemark OS II 2.0: 624Basemark X: 1844;;Up to 914 h (3G);Up to 38 h (3G);;;;;;;
